#AC_NUM,ACID,TRACK_CNT,ST_TIME,END_TIME,ORIG_TRACK_CNT,ORIG_ST_TIME,ORIG_END_TIME,TRACK_QSTAT,MAX_X,MIN_X,MAX_Y,MIN_Y,MAX_Z,MIN_Z,AC_EQUIP,AC_TYPE,DEST_FIX,FLIGHT_TYPE,ORIGIN_FIX,PRM_ID,GAP_VALUE,MAX_X_SMO,MIN_X_SMO,MAX_Y_SMO,MIN_Y_SMO,MAX_Z_SMO,MIN_Z_SMO,TOD_TIME,TOC_TIME,TOC_ALT,END_CENTER,START_CENTER,END_CENTER_TIME,START_CENTER_TIME
2661,EJA727P_586,115,68600,69740,97,68592,69744,0,258.068,131.6,592.1,553.367,35000,11000,L,GALX,BWI,ARR,MDW,-1,0,257.358,132.55,591.671,553.769,34949,11000,69050,-1,99900,n/a,ZOB,69140,68910
2662,EJA727P_864,132,78320,79630,110,78312,79632,0,424.384,290.733,627.534,533.967,27000,3833,L,GALX,BAF,DEP,BWI,-1,0,423.34,291.35,626.791,534.231,27000,4021,79270,79040,27000,n/a,ZDC,79030,78320
2663,EJA745_336,211,59910,62010,173,59904,62016,0,277.95,53.4,544.3,522.1,35450,7500,L,GALX,BUR,DEP,BWI,-1,0,277.456,54.316,544.206,522.114,35385,7916,-1,60850,30000,n/a,ZDC,61410,60120
2664,EJA748P_245,284,5570,8400,235,5564,8408,0,352.768,21.449,603.002,443.25,29000,11533,L,GALX,TEB,OVR,HOU,-1,0,352.398,22.356,602.446,443.676,29000,11722,7570,-1,99900,n/a,ZID,7800,5920
2665,EJA808P_571,230,58670,60960,190,58668,60960,0,243,121.05,523.567,367.7,22000,4200,G,C560,GSO,DEP,IAD,-1,0,242.946,121.175,523.053,368.425,22000,4200,-1,59120,22000,n/a,ZDC,60380,58770
2666,EJA814_149,330,71250,74540,269,71244,74544,0,359.267,100.2,610.967,348.45,41000,8200,L,C560,TEB,OVR,GSP,-1,0,358.757,101.276,610.467,348.868,41000,8383,73780,72740,41000,n/a,ZTL,73940,71360
2667,EJA814_828,305,47390,50430,254,47388,50436,0,312.884,84.001,587.435,357.851,40000,29800,L,C560,CEU,OVR,MMU,-1,0,312.465,84.835,586.828,358.64,40000,30041,49890,47550,40000,n/a,ZNY,49830,47400
2668,EJA826_224,174,48090,49820,146,48084,49824,0,155.9,95.25,585.334,391.25,31000,16633,L,C560,PIT,OVR,EQY,-1,0,155.62,95.433,584.571,392.008,31000,16901,49650,-1,99900,n/a,ZTL,49220,48110
2669,EJA831_049,222,74010,76220,184,74004,76224,0,247.483,109.147,509.367,367.747,21000,3566,L,C560,IAD,ARR,INT,-1,0,247.185,109.819,508.877,367.998,21000,3739,75420,74450,21000,n/a,ZTL,75620,74060
2670,EJA831_287,214,51840,53970,177,51840,53976,0,148.4,74.6,531.7,312.6,39000,6300,L,C560,SOP,ARR,CLE,-1,0,148.207,75.2,530.633,313.069,39000,6300,-1,-1,99900,n/a,ZID,53730,51980
2671,EJA831_902,131,81480,82780,110,81480,82788,0,344,248.6,590.601,531.9,17100,3600,L,C560,MMU,DEP,IAD,-1,0,343.596,248.6,590.085,532.792,17083,3950,82380,81970,17083,n/a,ZDC,82360,81690
2672,EJA832P_820,244,64290,66720,203,64284,66720,0,293.9,67.101,592.2,368.851,41000,41000,L,H25B,BHB,OVR,APF,-1,0,292.942,67.556,591.467,369.45,41000,41000,-1,-1,99900,n/a,ZTL,66120,64460
2673,EJA837_815,248,47690,50160,201,47688,50160,0,242.002,104.9,524.621,320.9,41000,4933,L,C560,GNV,DEP,IAD,-1,0,241.865,105.342,523.834,321.817,41000,5472,-1,49190,40000,n/a,ZDC,49570,47900
2674,EJA837_902,230,2270,4560,193,2264,4568,0,249.083,164.45,517.002,314.251,39000,2933,L,C560,IAD,ARR,PBI,-1,0,248.789,164.791,516.643,314.958,38951,2940,3060,-1,99900,n/a,ZDC,3960,2270
2675,EJA837_985,287,79360,82220,239,79356,82224,0,248.1,127,516.568,234.933,43000,3000,L,C560,IAD,ARR,GNV,-1,0,248.07,127.279,516.008,235.756,43000,3000,81370,79820,43000,n/a,ZJX,81620,79480
2676,EJA873_165,152,57150,58660,128,57144,58668,0,413.934,251.6,600.967,540.45,23000,9000,L,H25B,HPN,DEP,IAD,-1,0,413.182,252.162,600.472,540.795,23000,9083,-1,57670,23000,n/a,ZDC,58060,57200
2677,EJA873_565,273,51480,54200,228,51480,54204,0,253.55,127.4,513.434,224.1,33000,2900,L,H25B,IAD,ARR,CHS,-1,0,253.241,127.45,512.937,225.2,33000,3151,-1,51860,33000,n/a,ZJX,53600,51640
2678,EJA883P_617,281,77870,80670,229,77868,80676,0,299.999,78.6,567.716,355.5,40000,34166,L,H25B,TPA,OVR,TEB,-1,0,299.107,79.07,567.147,355.925,40000,34398,-1,78150,38000,n/a,ZNY,80070,77880
2679,EJA885P_048,371,41970,45670,305,41964,45672,0,338.767,67.65,582.717,207.8,41000,12900,W,H25B,TEB,OVR,TPA,-1,0,338.15,68.312,581.896,208.647,41000,12953,45310,44100,41000,n/a,ZJX,45300,42290
2680,EJA901_029,113,72050,73170,92,72048,73176,0,361.201,286.316,612.651,535.6,17000,1816,L,C750,TEB,DEP,BWI,-1,0,360.732,286.627,612.227,535.96,17000,2644,72570,72480,17000,n/a,ZDC,72570,72080
2681,EJA901_926,113,65630,66750,90,65628,66756,0,263.201,130.515,585.283,556.717,35000,10200,L,C750,BWI,ARR,APA,-1,0,262.501,131.742,585.038,556.794,35000,10400,-1,-1,99900,n/a,ZOB,66150,65640
2682,EJA938_565,262,46950,49560,214,46944,49560,0,317.95,41.6,590.8,403.3,43000,34900,L,C750,BHM,OVR,HPN,-1,0,317.319,42.55,590.387,403.7,43000,35066,-1,47190,40000,n/a,ZNY,48960,46960
2683,EJA938_825,299,75520,78500,245,75516,78504,0,416.566,99.534,600.133,327.067,45000,21650,L,C750,HPN,OVR,BHM,-1,0,415.044,100.469,598.891,327.454,45000,22116,78430,-1,99900,n/a,ZTL,77900,75540
2684,EJA940_655,189,40400,42280,159,40392,42288,0,270.101,63.101,584.635,522.7,43000,25500,L,C750,SAN,OVR,PHL,-1,0,269.457,63.984,584.333,522.76,43000,25686,-1,41540,43000,n/a,ZNY,41680,40410
2685,EJA942_370,118,63960,65130,97,63960,65136,0,236.447,126.5,593.6,526.5,35200,6000,L,C750,IAD,ARR,MSP,-1,0,235.894,127.65,592.542,526.518,35092,6000,-1,-1,99900,n/a,ZOB,64530,63980
2686,EJA946_300,174,56540,58270,143,56532,58272,0,224.9,113.667,353.633,246.867,15000,300,L,C750,ILM,ARR,GSO,-1,0,224.788,113.96,353.098,247.289,15000,322,-1,56830,15000,n/a,ZTL,57670,56550
2687,EJA946_759,73,63150,63870,62,63144,63876,0,217.602,162.05,245.301,209.85,27900,3200,L,C750,PBI,DEP,ILM,-1,0,217.217,162.795,245.137,210.432,27756,3770,-1,63870,27900,n/a,ZDC,63270,63180
2688,EJA949_978,422,52610,56820,350,52608,56820,0,460.317,209.1,654.8,149.1,43000,32816,L,C750,PBI,OVR,ALB,-1,0,459.619,209.467,654.263,150.392,43000,32904,-1,53260,40000,n/a,ZBW,56220,53010
2689,EJA961_721,287,70440,73300,236,70440,73308,0,333.1,95.8,586.3,334.8,40000,10100,L,C750,EQY,OVR,SLK,-1,0,332.283,95.902,585.617,335.211,40000,10323,-1,-1,99900,n/a,ZNY,72700,70650
2690,EJA979_640,146,59330,60780,121,59328,60780,0,142,80.733,586.8,404.95,29000,12800,L,C750,PIT,OVR,HKY,-1,0,141.842,81.254,585.642,405.956,29000,13050,60480,59600,29000,n/a,ZTL,60180,59360
2691,EJA989_419,114,61480,62610,95,61476,62616,0,257.767,194.5,527.8,466.8,15800,3200,L,C750,CHO,INR,MTN,-1,0,257.322,194.717,526.913,466.983,15615,3233,-1,-1,99900,n/a,ZDC,62010,61680
2692,EJA989_981,158,82430,84000,130,82428,84000,0,201.5,42,499.9,484.835,40000,6700,L,C750,MCI,DEP,CHO,-1,0,201.251,43.258,499.758,485.45,40000,7189,-1,83950,40000,n/a,ZDC,83400,82490
2693,EJA998P_630,87,59210,60070,72,59208,60072,0,355.901,295.766,607.185,537.133,17000,9866,L,C750,TEB,DEP,BWI,-1,0,355.444,296.542,606.575,537.242,17000,10146,59560,59420,17000,n/a,ZDC,59470,59210
2694,EJA999P_375,173,66120,67840,136,66120,67848,0,419.4,325.8,638.202,419.5,37000,15000,L,C750,BOS,DEP,CPK,-1,0,419.139,326.767,635.356,420.267,37000,15267,67600,67340,37000,n/a,ZDC,67240,66150
2695,EJA999P_946,342,7120,10530,280,7112,10532,0,398.737,150.983,606.732,215.783,38000,16366,L,C750,CHS,OVR,TEB,-1,0,398.346,151.795,605.927,216.682,38000,16544,10310,8210,38000,n/a,ZDC,9930,7120
2696,EJA999P_971,197,57200,59160,160,57192,59160,0,297.9,156.2,390.2,204.132,27000,2000,L,C750,CPK,ARR,CHS,-1,0,297.258,156.696,389.808,204.872,27000,2000,-1,57320,27000,n/a,ZJX,58620,57260
2697,EJM202_404,125,77690,78930,103,77688,78936,0,384.5,282.649,555.924,538.6,12083,2266,Q,C680,HEF,INR,ACY,-1,0,384.247,283.176,555.267,538.628,12035,2963,78660,77900,12000,n/a,ZDC,78330,77720
2698,EJM202_651,121,69620,70820,101,69612,70824,0,373.901,293.664,561.167,531.3,11000,2000,Q,C680,ACY,INR,HEF,-1,0,373.476,294.175,561.025,531.439,11000,2000,70210,-1,99900,n/a,ZDC,70220,69680
2699,EJM265_835,292,61950,64860,240,61944,64860,0,248.9,210.2,517.7,185.449,45000,3200,Q,GLF4,IAD,UNK,MWCR,-1,0,248.697,210.331,517.075,186.539,45000,3367,63100,-1,99900,n/a,ZJX,64260,62020
2700,EJM301_255,255,6980,9520,212,6980,9524,0,367.467,139.3,585.6,307.799,41000,41000,Q,GLF5,MDLR,UNK,YIP,-1,0,366.662,140.35,584.358,308.587,41000,41000,-1,-1,99900,n/a,ZOB,8920,7080
2701,EJM50_271,159,78500,80080,134,78492,80088,0,182.333,81.7,584.966,410.899,35000,15333,Q,FA50,UNV,OVR,AND,-1,0,181.793,82.246,584.178,411.688,35000,15451,79970,-1,99900,n/a,ZTL,79470,78590
2702,EJM50_728,297,39050,42010,243,39048,42012,0,319.017,73.767,591.683,353.467,40000,25816,Q,FA50,AND,OVR,FRG,-1,0,318.412,74.457,591.154,354.131,40000,25893,41700,39340,40000,n/a,ZNY,41410,39360
2703,EJM595_916,158,51440,53010,128,51432,53016,0,128.2,85.7,584.751,404.268,39966,11050,L,C56X,AGC,OVR,SRQ,-1,0,128.026,85.809,584.021,405.18,39779,11291,52640,-1,99900,n/a,ZTL,52410,51520
2704,EJM71_341,232,74440,76750,193,74436,76752,0,283.599,62.317,581.7,503.35,45000,24300,Q,LJ40,DAL,OVR,ILG,-1,0,282.714,63.339,581.574,503.597,45000,24593,-1,75800,45000,n/a,ZDC,76150,74440
2705,EJM87_669,262,1320,3930,217,1316,3932,0,281.133,64.883,566.567,394.15,44000,43000,L,C56X,RYY,OVR,ACK,-1,0,280.394,65.451,566.063,394.609,43987,43000,-1,3930,44000,n/a,ZDC,3330,1320
2706,ELJ31_884,242,66380,68790,201,66372,68796,0,475.2,285.85,608.6,513.6,32000,3650,Q,LJ31,BWI,ARR,ACK,-1,0,474.615,286.139,608.094,513.661,32000,3760,67000,-1,99900,n/a,ZBW,68190,66630
2707,ELJ77_523,398,73080,77050,329,73080,77052,0,427.35,140.4,605.616,213.3,41000,17233,Q,CL60,HPN,OVR,LEE,-1,0,426.638,141.142,604.764,213.858,41000,17387,-1,-1,99900,n/a,ZJX,76450,73350
2708,EMB142_278,373,16810,20530,309,16808,20532,0,401.266,242.717,603.086,173.95,40000,23083,Q,E135,FLL,OVR,HPN,-1,0,401.102,243.207,602.118,175.116,40000,23364,-1,17630,40000,n/a,ZNY,19930,16820
2709,EMB142_886,400,7760,11750,330,7760,11756,0,430.55,136.6,609.65,219.2,39000,17500,Q,E135,HPN,OVR,ORL,-1,0,429.998,137.133,608.899,220.425,39000,17777,-1,-1,99900,n/a,ZJX,11150,7800
2710,EPIC95_569,247,2810,5270,205,2804,5276,0,290.6,115.05,390.8,306.6,16200,8000,I,C130,CLT,DEP,NTU,-1,0,290.078,115.68,390.719,306.647,16155,8032,5100,-1,99900,n/a,ZDC,4670,2810
2711,EVAC734_751,205,55920,57960,170,55920,57960,0,294.9,262.366,621.2,408.882,35000,4000,L,LJ35,GTB,DEP,LFI,-1,0,294.675,262.686,619.925,409.383,35000,4008,-1,57310,35000,n/a,ZDC,57360,56090
2712,FAO744_914,76,1500,2250,63,1496,2252,0,343.001,295,624,558.132,32000,21900,L,MD83,BUF,DEP,ACY,-1,0,342.376,295.455,623.045,558.897,32000,22113,-1,2120,32000,n/a,ZDC,1650,1500
2713,FAO747_750,123,56540,57760,104,56532,57768,0,370.068,331.5,606.633,537.55,16000,2633,L,MD83,ACY,ARR,SYR,-1,0,369.841,331.607,605.941,537.786,15955,2726,56970,-1,99900,n/a,ZNY,57160,56560
2339,DAL2839_718,238,41440,43810,197,41436,43812,0,265.672,60.883,529.983,376.633,40000,3033,Q,B752,ATL,DEP,DCA,-1,0,265.331,61.91,529.65,377.497,40000,3376,43370,42780,40000,n/a,ZDC,43210,41850
2340,DAL2842_414,311,49080,52180,253,49080,52188,0,364.134,81.9,602.467,334.6,35000,9800,Q,MD88,EWR,OVR,ATL,-1,0,363.74,82.858,601.973,335.117,35000,9849,51270,-1,99900,n/a,ZTL,52120,49360
2341,DAL2843_317,272,81710,84420,227,81708,84420,0,312.383,81.6,587.2,375.6,30000,27050,Q,MD90,ATL,OVR,EWR,-1,0,311.658,81.967,586.671,376.817,30000,27231,-1,81940,30000,n/a,ZNY,83820,81740
2342,DAL2844_362,125,71700,72940,105,71700,72948,0,244.634,115.5,587.2,526.267,34100,8000,Q,A319,DCA,ARR,DTW,-1,0,244.013,116.675,585.725,526.27,33833,8000,72100,-1,99900,n/a,ZOB,72340,71820
2343,DAL2847_466,307,3280,6340,251,3272,6344,0,361.133,70.767,617.8,396.734,36000,25900,Q,B752,ATL,OVR,LGA,-1,0,360.435,71.685,617.312,397.65,36000,26041,-1,3710,36000,n/a,ZNY,5740,3740
2344,DAL2860_540,326,69510,72760,267,69504,72768,0,413.866,90.05,628.466,337.65,35083,33000,Q,MD88,PWM,OVR,ATL,-1,0,413.088,90.839,627.791,338.158,35011,33000,-1,71710,35083,n/a,ZTL,72160,69710
2345,DAL2861_925,274,48040,50770,225,48036,50772,0,320.367,71.9,586.567,385.783,34000,13900,Q,B738,ATL,OVR,PHL,-1,0,319.228,72.553,586.272,386.322,34000,14189,-1,48860,34000,n/a,ZNY,50170,48160
2346,DAL2879_097,398,63630,67600,330,63624,67608,0,401.5,204.733,609.851,172.599,36000,17050,Q,A320,FLL,OVR,LGA,-1,0,401.229,204.984,609.069,173.408,36000,17264,-1,64710,34000,n/a,ZDC,67000,63630
2347,DAL2882_397,190,5110,7000,151,5108,7004,0,237.168,18.751,532.267,476.6,39000,9866,Q,A319,DCA,ARR,MEM,-1,0,236.317,19.919,531.947,476.688,39000,10024,5800,-1,99900,n/a,ZID,6400,5380
2348,DAL2886_125,377,6320,10080,313,6320,10088,0,408.034,87.5,629.068,314.7,41000,4000,Q,B752,LGA,OVR,ATL,-1,0,407.719,88.967,628.6,315.55,41000,4111,7910,6630,41000,n/a,ZTL,9480,6360
2349,DAL28_595,315,73540,76680,252,73536,76680,0,419.8,78.7,610.6,333.533,33000,31000,Q,B763,LFPG,UNK,ATL,-1,0,418.417,79.562,610,334.022,33000,31000,-1,76080,33000,n/a,ZTL,76080,73770
2350,DAL2901_460,113,79940,81060,93,79932,81060,0,272.233,159.3,592.7,541.3,30000,11366,Q,MD90,MSP,DEP,BWI,-1,0,271.664,160.317,592.058,541.451,30000,11596,-1,80850,30000,n/a,ZDC,80460,80030
2351,DAL2938_601,243,40250,42670,202,40248,42672,0,271.834,105.767,516.217,343.467,37000,1333,Q,B737,DCA,ARR,ATL,-1,0,271.747,106.781,515.793,343.708,37000,1477,41160,-1,99900,n/a,ZDC,42070,40250
2352,DAL2939_117,225,36830,39070,185,36828,39072,0,263.719,63.085,529.7,378.551,38000,3416,Q,B738,ATL,DEP,DCA,-1,0,263.276,64.156,529.426,379.434,38000,3984,38830,38350,38000,n/a,ZDC,38470,37250
2353,DAL2942_756,342,44870,48280,283,44868,48288,0,394.867,96.649,620.701,343.066,35000,2600,Q,MD88,EWR,OVR,ATL,-1,0,394.618,97.603,620.333,343.58,35000,2651,46610,-1,99900,n/a,ZTL,47680,44940
2354,DAL2943_872,268,63060,65730,223,63060,65736,0,301,56.1,580,375.15,32100,27900,Q,MD88,ATL,OVR,EWR,-1,0,300.158,56.841,579.317,375.782,32027,28042,65160,63370,32066,n/a,ZDC,65130,63060
2355,DAL2947_637,280,12300,15090,234,12296,15092,0,331.7,71.717,589.7,390.95,38000,32000,Q,B752,ATL,OVR,LGA,-1,0,330.949,72.479,589.152,391.498,38000,32145,-1,12550,38000,n/a,ZNY,14490,12460
2356,DAL2952_426,395,44360,48300,328,44352,48300,0,403.9,110.667,622.6,225.1,33000,6000,Q,MD88,LGA,OVR,TPA,-1,0,403.25,111.275,621.8,225.785,33000,6300,47020,-1,99900,n/a,ZJX,47700,44500
2357,DAL2953_226,315,2680,5820,258,2672,5828,0,354.3,139.233,596.367,311.199,32000,23300,Q,MD88,TPA,OVR,JFK,-1,0,352.464,139.523,595.614,312.017,32000,23713,-1,3170,32000,n/a,ZNY,5220,3070
2358,DAL2961_786,262,82590,85200,219,82584,85200,0,298.65,63.3,573.45,392.4,34000,20650,Q,MD88,ATL,OVR,PHL,-1,0,297.918,64.158,572.95,392.775,34000,20872,-1,83420,34000,n/a,ZNY,84580,82620
2359,DAL2964_392,176,54300,56050,146,54300,56052,0,121.4,93.6,547.3,347.267,29000,13033,W,DC95,CLT,OVR,DTW,-1,0,121.339,93.842,546.475,347.88,29000,13199,-1,-1,99900,n/a,ZID,55450,54470
2360,DAL2975_000,224,59120,61350,186,59112,61356,0,303.603,107.199,400.575,251.749,34000,1733,Q,MD88,ATL,DEP,ORF,-1,0,303.361,108.296,400.394,252.202,34000,2001,-1,60300,34000,n/a,ZDC,60750,59130
2361,DAL2979_867,420,57770,61960,346,57768,61968,0,367.8,202,611.9,180.233,32075,24433,Q,MD88,FLL,OVR,LGA,-1,0,367.374,202.214,611.397,181.078,32027,24587,-1,58430,32000,n/a,ZNY,61360,58250
2362,DAL2986_698,387,9000,12860,316,8996,12860,0,410.5,79.534,632.7,310.567,39000,2500,Q,B752,LGA,OVR,ATL,-1,0,410.192,80.298,632.308,310.98,39000,2500,11360,-1,99900,n/a,ZTL,12260,9020
2363,DAL2994_134,370,1130,4820,302,1124,4820,0,348.1,16.399,566.1,281.349,37000,7300,Q,B752,PHL,OVR,ATL,-1,0,347.492,17.087,565.525,281.836,37000,7442,3720,-1,99900,n/a,ZTL,4370,1820
2364,DAL29_100,271,80780,83480,226,80772,83484,0,314.9,64.933,588.9,388.3,36000,36000,Q,B763,ATL,UNK,LFPG,-1,0,314.259,65.66,588.456,388.655,36000,36000,-1,-1,99900,n/a,ZNY,82880,80840
2365,DAL324_212,97,79460,80420,82,79452,80424,0,180.1,108.265,340.733,277.732,21000,8666,Q,MD88,RDU,ARR,ATL,-1,0,179.624,109.076,340.593,278.222,21000,8780,79690,-1,99900,n/a,ZDC,79820,79460
2366,DAL331_827,279,44280,47060,228,44280,47064,0,319.3,108.634,574.6,317.234,38000,36000,Q,A319,TPA,OVR,BDL,-1,0,318.167,109.195,573.975,318.299,38000,36000,-1,44810,38000,n/a,ZNY,46460,44380
2367,DAL333_698,407,58470,62530,336,58464,62532,0,413.683,96.651,619.933,206.633,39083,22966,Q,A319,BDL,OVR,TPA,-1,0,412.697,97.459,619.19,207.082,39030,23275,62330,-1,99900,n/a,ZJX,61930,58900
2368,DAL345_395,291,69410,72310,227,69408,72312,0,318.833,108.083,574.1,314.184,36066,35000,Q,A320,MCO,OVR,BDL,-1,0,318.139,108.548,573.793,315.572,36027,35038,-1,69590,36000,n/a,ZNY,71710,69440
2369,DAL353_674,265,38660,41300,222,38652,41304,0,306.5,66.867,583.167,381.734,34000,34000,Q,B752,ATL,OVR,LGA,-1,0,305.734,67.531,582.748,382.294,34000,34000,-1,-1,99900,n/a,ZNY,40700,38700
2370,DAL369_505,259,68060,70640,215,68052,70644,0,302.9,72.501,576.033,386.301,32000,30866,Q,MD88,ATL,OVR,EWR,-1,0,302.469,73.375,575.601,387.054,32000,30991,-1,68150,32000,n/a,ZNY,70040,68080
2371,DAL36_525,388,61420,65290,318,61416,65292,0,416.517,59.367,594.434,281.8,37000,11000,Q,B763,JFK,OVR,ATL,-1,0,416.133,60.534,593.701,282.466,37000,11001,-1,-1,99900,n/a,ZTL,64700,61620
2372,DAL370_274,370,70140,73830,301,70140,73836,0,380.1,56.9,632.45,316.2,35000,6000,Q,MD90,EWR,OVR,ATL,-1,0,379.831,58.017,631.913,316.875,35000,6000,72830,-1,99900,n/a,ZTL,73230,70540
2373,DAL378_950,123,560,1780,100,560,1784,0,440.168,344.1,639.934,506.2,35000,19000,Q,MD88,BDL,OVR,ATL,-1,0,439.51,344.433,639.075,507.4,34958,19004,1580,-1,99900,n/a,ZDC,1180,560
2374,DAL389_415,221,38010,40210,181,38004,40212,0,314.85,87.017,605,507.8,36000,29100,Q,B738,ATL,OVR,EWR,-1,0,314.012,87.603,604.718,508.744,36000,29275,-1,38380,36000,n/a,ZNY,39610,38370
2375,DAL393_769,263,67620,70240,217,67620,70248,0,312.1,80.9,587,393.366,38000,36000,Q,B752,ATL,OVR,BOS,-1,0,311.242,81.632,585.875,393.951,38000,36000,-1,-1,99900,n/a,ZNY,69640,67650
2376,DAL396_994,366,46420,50070,302,46416,50076,0,415.85,236.1,594.503,164.998,37000,10900,Q,B752,JFK,UNK,SKBO,-1,0,415.683,236.174,593.811,165.988,37000,10902,-1,-1,99900,n/a,ZJX,49470,46430
2377,DAL412_156,332,9940,13250,274,9932,13256,0,437.549,93.6,635.599,349.733,39000,37000,Q,B752,BOS,OVR,ATL,-1,0,436.65,94.227,634.971,350.201,39000,37000,-1,10760,39000,n/a,ZTL,12650,10010
2378,DAL413_824,286,72890,75740,238,72888,75744,0,316.167,58.833,575.051,374.866,36000,34000,Q,B752,ATL,OVR,LGA,-1,0,315.019,59.676,574.21,375.621,36000,34000,-1,73510,36000,n/a,ZNY,75140,73180
2379,DAL415_981,266,40410,43060,221,40404,43068,0,283.952,59.233,575.905,373.9,34000,24100,Q,B752,ATL,OVR,PHL,-1,0,283.433,60.032,575.251,374.55,34000,24336,-1,40890,34000,n/a,ZNY,42460,40420
2380,DAL427_908,316,57660,60810,263,57660,60816,0,353.4,80.5,617.9,393,38100,25600,Q,B752,ATL,OVR,LGA,-1,0,352.717,81.35,616.933,393.739,38069,26017,60800,58180,38100,n/a,ZNY,60210,58120
2381,DAL481_235,262,51110,53720,217,51108,53724,0,312.9,86.533,588.017,360.266,35966,30133,Q,B752,MMMX,UNK,JFK,-1,0,312,87.157,587.049,360.855,35859,30276,-1,51270,32000,n/a,ZNY,53120,51200
2382,DAL484_048,121,1060,2260,101,1052,2264,0,419.634,343.866,596.4,479.033,37000,10933,Q,B752,JFK,UNK,MMMX,-1,0,419.137,344.221,595.943,479.787,36919,10960,-1,-1,99900,n/a,ZDC,1660,1060
2383,DAL484_572,225,84140,86380,185,84132,86388,0,305.103,59.5,444.401,271.167,35000,35000,Q,B752,JFK,UNK,MMMX,-1,0,304.201,60.363,444.052,271.616,35000,35000,-1,-1,99900,n/a,ZTL,86380,84470
2384,DAL493_059,428,45330,49600,349,45324,49608,0,436.4,236.3,601.399,146.533,38000,15950,Q,B752,MDSD,UNK,JFK,-1,0,436.052,236.395,600.599,147.435,38000,16062,-1,47020,38000,n/a,ZNY,49000,45350
2385,DAL494_756,376,76230,79980,313,76224,79980,0,419.8,119.4,602.3,219.4,37000,7000,Q,B752,JFK,UNK,MDSD,-1,0,419.4,119.744,601.65,220.25,37000,7192,-1,-1,99900,n/a,ZJX,79380,76520
2386,DAL533_060,275,42930,45670,230,42924,45672,0,314.9,74.184,588.7,387.634,34000,32000,Q,MD88,ATL,OVR,PVD,-1,0,314.201,75.176,588.269,388.508,34000,32000,-1,43610,34000,n/a,ZNY,45070,42940
2387,DAL53_339,244,44730,47160,202,44724,47160,0,290.466,90.5,525.6,339.35,33000,5000,Q,MD88,BWI,ARR,ATL,-1,0,290.211,91.4,524.875,339.858,33000,5017,46310,-1,99900,n/a,ZTL,46560,44960
2388,DAL549_954,413,48410,52530,343,48408,52536,0,431.6,216.267,618.467,183.85,36000,10266,Q,B752,MDST,UNK,JFK,-1,0,431.32,216.698,617.828,184.858,36000,10498,-1,49690,32000,n/a,ZNY,51930,48530
2389,DAL54_556,269,16460,19140,221,16460,19140,0,432,72.5,392.6,295.8,34000,31000,Q,B772,DNMM,UNK,ATL,-1,0,430.692,73.592,392.333,296.242,34000,31000,-1,18570,33000,n/a,ZTL,18540,16670
2390,DAL54_925,230,83960,86250,191,83952,86256,0,280.639,79.15,544.183,397.9,34000,4166,Q,MD88,ATL,DEP,BWI,-1,0,280.253,80.041,543.912,398.343,34000,4513,-1,85160,34000,n/a,ZDC,85650,84420
2391,DAL566_539,203,64880,66900,167,64872,66900,0,304.6,80.634,396.2,300.7,33000,5000,Q,MD88,ORF,ARR,ATL,-1,0,304.133,81.584,395.5,301.081,33000,5150,-1,-1,99900,n/a,ZTL,66300,64910
2392,DAL568_343,375,55960,59700,311,55956,59700,0,413.6,141.533,625.3,220.033,33000,31100,Q,MD88,BOS,OVR,MCO,-1,0,412.508,142.06,624.342,220.881,33000,31233,59530,-1,99900,n/a,ZJX,59100,56080
2393,DAL578_487,408,8050,12120,337,8048,12128,0,417.4,218.883,594.834,148.7,39100,11000,Q,B752,JFK,UNK,TJSJ,-1,0,417.076,219.128,594.281,149.484,39033,11000,-1,-1,99900,n/a,ZJX,11520,8300
2394,DAL61_861,286,80100,82950,239,80100,82956,0,328.8,58,593.3,382.3,36000,33500,Q,B763,ATL,OVR,JFK,-1,0,328.008,58.894,592.567,382.539,36000,33875,-1,80240,36000,n/a,ZNY,82350,80250
2395,DAL629_319,104,58710,59740,87,58704,59748,0,264.253,174.732,585.767,524.496,34933,3650,Q,A320,DTW,DEP,DCA,-1,0,263.873,175.471,585.473,525.033,34838,4010,-1,59740,34933,n/a,ZDC,59140,58790
2396,DAL630_526,114,66040,67170,94,66036,67176,0,248.95,127.834,565.299,525.55,36500,8000,Q,A319,DCA,ARR,DTW,-1,0,248.319,128.77,564.662,525.725,36351,8003,-1,-1,99900,n/a,ZOB,66570,66100
2397,DAL65_984,282,61220,64030,233,61212,64032,0,337.6,76.6,604.133,385.45,36000,36000,Q,B763,ATL,UNK,EGCC,-1,0,336.948,77.626,603.549,386.205,36000,36000,-1,-1,99900,n/a,ZNY,63430,61780
2398,DAL669_497,260,83040,85630,216,83040,85632,0,293.9,58.9,575.3,392.267,32000,32000,Q,MD88,ATL,OVR,PWM,-1,0,292.683,59.625,574.4,392.627,32000,32000,-1,-1,99900,n/a,ZNY,85030,83190
2399,DAL67_542,315,59240,62380,261,59232,62388,0,347.6,68.367,614.467,382.867,36000,34000,Q,B763,ATL,UNK,LSZH,-1,0,347.064,68.791,613.9,383.214,36000,34000,-1,-1,99900,n/a,ZNY,61780,59630
